82	is
21	are
8	would be
8	voted
6	puts
6	regarding
5	using
5	can be
5	challenging
4	includes
4	arising
4	to understand
4	must be
4	mentioned
4	to cast
4	to use
4	implement
3	should be
3	buying
3	might be
3	does
3	sends
3	has
3	to buy
3	cast
3	to allow
3	are used
3	see
3	do
3	to make
3	have
3	require
3	to provide
3	to see
3	is given
3	intended
3	to keep
3	protects
3	to vote
3	would
3	allows
3	giving
3	noted
3	is achieved
2	to ensure
2	to implement
2	cannot know
2	to authenticate
2	was
2	rely
2	to apply
2	may be
2	provides
2	can cause
2	casting
2	had
2	being
2	will vote
2	relies
2	used
2	verified
2	binding
2	will
2	understand
2	according
2	are published
2	to prevent
2	should
2	based
2	connected
2	has implicitly accepted
2	as is
2	have been criticized
2	is accepted
2	providing
2	is used to ensure
2	vote
2	could be
2	reducing
2	cannot prove
2	outlined
2	must ensure
2	have expressed
2	to coerce
2	la
2	cannot understand
2	verify
2	is explained
2	to avoid
2	remains
2	use
2	can be caused
2	published
2	including increasing
2	sending
2	interpret
2	focuses
2	goes
2	facilitating
2	shows
2	notes
2	include
2	citing
2	go
1	konzept
1	can be said
1	have been developed to counter
1	casts
1	implies
1	to improve
1	included
1	generated
1	brchten
1	becomes
1	cannot voluntarily use
1	check
1	are not forbidden
1	is less secure
1	exist
1	to obtain
1	am
1	to verify
1	to be compromised
1	associated
1	seems to indicate
1	can vote
1	could easily restrict
1	wish
1	is permitted
1	cast-as-intended
1	hand-raising
1	buying directed
1	is not published
1	could see
1	typically used
1	voluntarily reveals
1	can be grouped
1	does not attempt to provide
1	influencing
1	start
1	support
1	can be accepted
1	has been taken
1	can be assumed
1	does not protect
1	consulting
1	should be used
1	deserves
1	will see
1	recognized
1	identifies
1	were received
1	was used
1	pose
1	reach
1	cannot be used
1	are based
1	does not match
1	be
1	can refer
1	connecting
1	provided
1	will be
1	chooses to use
1	then asks
1	is no less secure
1	frequently participate
1	destroying
1	revisiting
1	waiving
1	have been isolated
1	would suffice to associate
1	poses
1	increases
1	may sound
1	discontinue
1	match
1	warrant
1	can be detected
1	are often perceived
1	may not be
1	could reduce
1	have been proposed
1	proposed
1	can help understand
1	meet
