56	is
12	are
6	proposed
5	would be
5	using
5	has
5	note
5	presented
4	to implement
4	have
4	say
4	sending
3	assumes
3	was
3	choosing
3	obtain
3	used
3	see
3	guessing
3	sees
3	given
3	needs
3	resulting
3	obtained
3	can
3	to display
2	required
2	casts
2	assume
2	fixing
2	compared
2	computing
2	was developed
2	computes
2	assuming
2	to break
2	claims
2	argue
2	will
2	described
2	spotting
2	mus
2	will be displayed
2	means
2	q1
2	show
2	falls
2	limiting
2	behaves
2	leading
2	to manipulate
2	to q
2	still remains
2	would give
2	to counter
2	including
2	displayed
2	ri,qright
2	improving
2	makes
2	has been
2	to compute
2	let
2	manipulating
2	displaying
2	leads
1	having
1	starting
1	can be increased allowing
1	will be filled
1	to settle
1	allowing
1	later pass
1	would get
1	generates
1	must have then been displayed
1	only obtains
1	preventing
1	could be asked
1	amounts
1	will also remain
1	is also traversed
1	to verify
1	storing
1	agree
1	had to choose
1	becomes recognizing
1	has to make is
1	has been installed
1	was conducted
1	made
1	buying
1	is detected
1	does not have
1	is not informed
1	has to commit to r
1	would collaborate
1	have shown
1	was introduced
1	reducing
1	to try to decrypt
1	obtaining
1	legally binding
1	are listed
1	has to be displayed
1	carries
1	accepts
1	to leaking
1	to collaborate
1	getting
1	to read
1	has not been
1	only allowing
1	selecting
1	reaching
1	must be displayed
1	be
1	being detected
1	was achieved
1	does
1	may have
1	stops
1	wants to increase
1	will be
1	will be encrypted using
1	can be manipulated
1	sends
1	to detect
1	are displayed
1	may be expected to occur
1	casting
1	can match
1	extends
1	will later see
1	only needs
1	channel determined
1	adding
1	will help to remove
1	still shows
1	underlying
1	assigned
1	can make
1	does not send
1	being
1	was never designed
1	used were
1	is referring
1	is then displayed
1	now becomes
1	now coordinated
1	relies
1	disagree
1	downloads
1	will give
1	propose
1	to generate
1	make
1	will get
1	is sent
1	also introduces
1	claimed
1	is to serve
1	could already send
1	will analyse
1	to arnis
1	look
1	present
1	propose modifying
1	observe
1	educated
1	does not fix
1	were conducted
1	once is
1	could have
1	expected
1	is not guaranteed
1	hitting
1	needed to support
1	to estimate
1	can probably never be fully removed
1	nonvoter chosen
1	does not need
1	are used
1	are not shown
1	is known
1	should happen
1	to be
1	will unfortunately lead
1	to expect
1	will rise
1	improved
1	still has
1	succeed
1	faking
1	restricting
1	can disregard
1	to be used
1	carefully crafting
1	is generated
1	r2,0
1	has to make
1	actually verify
1	draws
1	fails
1	best
1	can also set
1	are being constantly monitored
1	will not be
1	later sent
1	set
1	used to identify
1	qi
1	would only work
1	is required to manipulate
1	scrolling
1	allowing to encode
1	competing
1	should also be mitigated
1	may observe
1	may attempt
1	would make
1	can be implemented
1	q.
1	propose not to require
1	can trivially determine
1	not being
1	to accept
1	will have
1	would need to beat
1	encrypted
1	wants to roll
1	would be generated
1	to make
1	takes
1	actually displayed
1	can decrease
1	finding
1	forces
1	ensuring
1	can predict
1	may still reveal
1	will be sent
1	enables
1	will also show
1	submitted
1	transferred
1	encrypting
1	representing
1	to reveal
1	is to detect
1	gives
1	tries to find
1	does not fulfil
1	overlaying
1	to be counted has been changed
1	can be tabulated
1	will discuss
1	feel
1	succeeds
1	would know
1	to solve is
1	removing
1	can observe
1	were observed
1	can do is to guess
1	must be
1	starts
1	does not change
1	is also acknowledged
1	qright using
1	generate
1	have demonstrated
1	manages to compromise
1	issue
1	denoted
1	looking
1	hence breaking
1	can be computed
1	to circumventing
1	is performed
1	filling
1	is being dropped
1	to do
1	verifying
1	will be changed
1	mimicking
1	is actually verifying
1	noticing
1	pointing out
1	submits
1	can anyway observe
1	would also be
1	only qright will be
1	q can be added
1	were enabled
1	is already established
1	blocked
1	will be dropped
1	pointed
1	are converted
1	may be aggregated to obtain
1	qi,right
1	decreasing
1	allow
1	tries to re-create
1	suggest starting
1	to mitigate
1	discusses
1	address compared
1	has been found
1	malware
1	to explain
1	to restore
1	varies
1	stayed
1	to occur
1	just looking
1	do not have
1	would not match
1	may be violated
1	allowed
1	can be requested to be removed
1	would allow
1	updated
1	randomizing
1	claim
1	does not lead
1	making
1	following
1	may fall
1	completely breaks
1	has received
1	was replaced
1	can be prevented
1	fooling
1	is depicted
1	started
1	to be stored
1	introducing
1	achieving
1	selects
1	absolutely needs
1	remains
1	would
1	would later also be displayed
1	use
1	will lead
1	is to observe
1	analyzing
1	not hitting
1	may hit
1	requiring
1	would have
1	even worse
1	r1,0
1	can only happen
1	allows
1	changed
1	will bring
1	actually become
1	to select
1	has scanned
1	may probably be eased
1	filled
1	has concluded
1	goes
1	suggest using
1	can achieve
1	will cause
1	to define
1	stands
1	implemented
1	picked
1	displays
1	should already give
1	to be added
1	to achieve
1	were cast
1	may conclude
1	also proposes
1	would select
1	should be done
1	would assume
1	is shown
1	will also be altered
1	will become
1	marks altogether give
1	manipulates
1	belonging
1	can also be used to violate
1	officially recommended
1	to trade-os
1	essentially invalidating
1	would undergo
1	consists
1	consider generating
1	to give
1	existing
1	to have
1	consider
